scenario_id,policy_i,policy_j,anwg_i,anwg_j,signed_advantage_i_minus_j,abs_separation,latency_log_ratio,practically_equivalent
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260811,aging_priority,fifo,0.3333333333333333,0.3333333333333333,0.0,0.0,0.028858666604478285,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260811,aging_priority,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260811,estimated_service_time_first,fifo,0.3333333333333333,0.3333333333333333,0.0,0.0,0.028858666604478285,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260811,estimated_service_time_first,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260811,fifo,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.028858666604478278,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260812,aging_priority,estimated_service_time_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260812,aging_priority,fifo,0.3333333333333333,0.3333333333333333,0.0,0.0,0.031333179681930896,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260812,aging_priority,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260812,estimated_service_time_first,fifo,0.3333333333333333,0.3333333333333333,0.0,0.0,0.031333179681930896,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260812,estimated_service_time_first,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260812,fifo,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.03133317968193085,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260813,aging_priority,estimated_service_time_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260813,aging_priority,fifo,0.3333333333333333,0.30303030303030304,0.030303030303030276,0.030303030303030276,0.01961554198734214,False
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260813,aging_priority,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260813,estimated_service_time_first,fifo,0.3333333333333333,0.30303030303030304,0.030303030303030276,0.030303030303030276,0.01961554198734214,False
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260813,estimated_service_time_first,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort32.offset0.0.s20260813,fifo,shortest_output_first,0.30303030303030304,0.3333333333333333,-0.030303030303030276,0.030303030303030276,0.019615541987342156,False
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260809,aging_priority,estimated_service_time_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260809,aging_priority,fifo,0.16923076923076924,0.15384615384615385,0.015384615384615385,0.015384615384615385,0.03839751496610048,False
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260809,aging_priority,shortest_output_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260809,estimated_service_time_first,fifo,0.16923076923076924,0.15384615384615385,0.015384615384615385,0.015384615384615385,0.03839751496610048,False
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260809,estimated_service_time_first,shortest_output_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260809,fifo,shortest_output_first,0.15384615384615385,0.16923076923076924,-0.015384615384615385,0.015384615384615385,0.0383975149661004,False
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260810,aging_priority,estimated_service_time_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260810,aging_priority,fifo,0.16923076923076924,0.16923076923076924,0.0,0.0,0.03440164274892473,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260810,aging_priority,shortest_output_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260810,estimated_service_time_first,fifo,0.16923076923076924,0.16923076923076924,0.0,0.0,0.03440164274892473,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260810,estimated_service_time_first,shortest_output_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260810,fifo,shortest_output_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.034401642748924766,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260811,aging_priority,estimated_service_time_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260811,aging_priority,fifo,0.16923076923076924,0.16923076923076924,0.0,0.0,0.03366958908939593,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260811,aging_priority,shortest_output_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260811,estimated_service_time_first,fifo,0.16923076923076924,0.16923076923076924,0.0,0.0,0.03366958908939593,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260811,estimated_service_time_first,shortest_output_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260811,fifo,shortest_output_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0336695890893959,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260812,aging_priority,estimated_service_time_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260812,aging_priority,fifo,0.16923076923076924,0.16923076923076924,0.0,0.0,0.033775493899492984,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260812,aging_priority,shortest_output_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260812,estimated_service_time_first,fifo,0.16923076923076924,0.16923076923076924,0.0,0.0,0.033775493899492984,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260812,estimated_service_time_first,shortest_output_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260812,fifo,shortest_output_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.033775493899492914,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260813,aging_priority,estimated_service_time_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260813,aging_priority,fifo,0.16923076923076924,0.15384615384615385,0.015384615384615385,0.015384615384615385,0.027292824962799996,False
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260813,aging_priority,shortest_output_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260813,estimated_service_time_first,fifo,0.16923076923076924,0.15384615384615385,0.015384615384615385,0.015384615384615385,0.027292824962799996,False
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260813,estimated_service_time_first,shortest_output_first,0.16923076923076924,0.16923076923076924,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio128.nshort64.offset0.0.s20260813,fifo,shortest_output_first,0.15384615384615385,0.16923076923076924,-0.015384615384615385,0.015384615384615385,0.02729282496279998,False
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260809,aging_priority,estimated_service_time_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260809,aging_priority,fifo,0.6470588235294118,0.5882352941176471,0.05882352941176472,0.05882352941176472,0.020936235661568974,False
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260809,aging_priority,shortest_output_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260809,estimated_service_time_first,fifo,0.6470588235294118,0.5882352941176471,0.05882352941176472,0.05882352941176472,0.020936235661568974,False
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260809,estimated_service_time_first,shortest_output_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260809,fifo,shortest_output_first,0.5882352941176471,0.6470588235294118,-0.05882352941176472,0.05882352941176472,0.020936235661569012,False
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260810,aging_priority,estimated_service_time_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260810,aging_priority,fifo,0.6470588235294118,0.6470588235294118,0.0,0.0,0.021160559108766065,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260810,aging_priority,shortest_output_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260810,estimated_service_time_first,fifo,0.6470588235294118,0.6470588235294118,0.0,0.0,0.021160559108766065,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260810,estimated_service_time_first,shortest_output_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260810,fifo,shortest_output_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.02116055910876605,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260811,aging_priority,estimated_service_time_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260811,aging_priority,fifo,0.6470588235294118,0.6470588235294118,0.0,0.0,0.018671296117559674,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260811,aging_priority,shortest_output_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260811,estimated_service_time_first,fifo,0.6470588235294118,0.6470588235294118,0.0,0.0,0.018671296117559674,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260811,estimated_service_time_first,shortest_output_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260811,fifo,shortest_output_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.018671296117559612,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260812,aging_priority,estimated_service_time_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260812,aging_priority,fifo,0.6470588235294118,0.6470588235294118,0.0,0.0,0.01978630080640381,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260812,aging_priority,shortest_output_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260812,estimated_service_time_first,fifo,0.6470588235294118,0.6470588235294118,0.0,0.0,0.01978630080640381,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260812,estimated_service_time_first,shortest_output_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260812,fifo,shortest_output_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.019786300806403912,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260813,aging_priority,estimated_service_time_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260813,aging_priority,fifo,0.6470588235294118,0.5882352941176471,0.05882352941176472,0.05882352941176472,0.03379737942279217,False
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260813,aging_priority,shortest_output_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260813,estimated_service_time_first,fifo,0.6470588235294118,0.5882352941176471,0.05882352941176472,0.05882352941176472,0.03379737942279217,False
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260813,estimated_service_time_first,shortest_output_first,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort16.offset0.0.s20260813,fifo,shortest_output_first,0.5882352941176471,0.6470588235294118,-0.05882352941176472,0.05882352941176472,0.033797379422792206,False
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260809,aging_priority,estimated_service_time_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260809,aging_priority,fifo,0.3333333333333333,0.30303030303030304,0.030303030303030276,0.030303030303030276,0.03934246101633531,False
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260809,aging_priority,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260809,estimated_service_time_first,fifo,0.3333333333333333,0.30303030303030304,0.030303030303030276,0.030303030303030276,0.03934246101633531,False
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260809,estimated_service_time_first,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260809,fifo,shortest_output_first,0.30303030303030304,0.3333333333333333,-0.030303030303030276,0.030303030303030276,0.039342461016335366,False
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260810,aging_priority,estimated_service_time_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260810,aging_priority,fifo,0.3333333333333333,0.3333333333333333,0.0,0.0,0.03369410245294839,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260810,aging_priority,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260810,estimated_service_time_first,fifo,0.3333333333333333,0.3333333333333333,0.0,0.0,0.03369410245294839,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260810,estimated_service_time_first,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260810,fifo,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.033694102452948314,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260811,aging_priority,estimated_service_time_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260811,aging_priority,fifo,0.3333333333333333,0.3333333333333333,0.0,0.0,0.03407660628394641,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260811,aging_priority,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260811,estimated_service_time_first,fifo,0.3333333333333333,0.3333333333333333,0.0,0.0,0.03407660628394641,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260811,estimated_service_time_first,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260811,fifo,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.03407660628394643,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260812,aging_priority,estimated_service_time_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260812,aging_priority,fifo,0.3333333333333333,0.3333333333333333,0.0,0.0,0.036098160566201264,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260812,aging_priority,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260812,estimated_service_time_first,fifo,0.3333333333333333,0.3333333333333333,0.0,0.0,0.036098160566201264,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260812,estimated_service_time_first,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260812,fifo,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.03609816056620126,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260813,aging_priority,estimated_service_time_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260813,aging_priority,fifo,0.3333333333333333,0.30303030303030304,0.030303030303030276,0.030303030303030276,0.023003128377493912,False
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260813,aging_priority,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260813,estimated_service_time_first,fifo,0.3333333333333333,0.30303030303030304,0.030303030303030276,0.030303030303030276,0.023003128377493912,False
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260813,estimated_service_time_first,shortest_output_first,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.0.s20260813,fifo,shortest_output_first,0.30303030303030304,0.3333333333333333,-0.030303030303030276,0.030303030303030276,0.023003128377493836,False
case1_fcfs_convoy.control.ratio32.nshort32.offset0.001.mas4.s20260809,aging_priority,estimated_service_time_first,1.0,1.0,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.001.mas4.s20260809,aging_priority,fifo,1.0,1.0,0.0,0.0,0.030854224549733848,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.001.mas4.s20260809,aging_priority,shortest_output_first,1.0,1.0,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.001.mas4.s20260809,estimated_service_time_first,fifo,1.0,1.0,0.0,0.0,0.030854224549733848,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.001.mas4.s20260809,estimated_service_time_first,shortest_output_first,1.0,1.0,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.001.mas4.s20260809,fifo,shortest_output_first,1.0,1.0,0.0,0.0,0.030854224549733734,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.001.mas4.s20260810,aging_priority,estimated_service_time_first,1.0,1.0,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.001.mas4.s20260810,aging_priority,fifo,1.0,1.0,0.0,0.0,0.026155747552367204,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.001.mas4.s20260810,aging_priority,shortest_output_first,1.0,1.0,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.001.mas4.s20260810,estimated_service_time_first,fifo,1.0,1.0,0.0,0.0,0.026155747552367204,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.001.mas4.s20260810,estimated_service_time_first,shortest_output_first,1.0,1.0,0.0,0.0,0.0,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.001.mas4.s20260810,fifo,shortest_output_first,1.0,1.0,0.0,0.0,0.026155747552367176,True
case1_fcfs_convoy.control.ratio32.nshort32.offset0.001.mas4.s20260811,aging_priority,estimated_service_time_first,1.0,1.0,0.0,0.0,0.0,True
