all_alternatives_harmful,all_alternatives_zero,axis,beneficial_opportunity,condition_id,max_a_lat,mean_ref_latency,mixed_beneficial_and_harmful,num_non_sbs_branches,oracle_headroom,p95_ref_latency,source_dataset,state_id,window_index
1,0,active_sequence_capacity,0,active_4,-0.0001279069767441965,0.05367333281317432,0,1,0.0,0.1422855091094971,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step1977,11
0,0,active_sequence_capacity,1,active_4,2.469135802470046e-05,0.05319295975014024,0,1,2.469135802470046e-05,0.1477710361480713,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2053,11
0,0,active_sequence_capacity,1,active_4,0.0008750000000000147,0.058703442454338166,1,2,0.0008750000000000147,0.13148320951461778,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2746,11
1,0,active_sequence_capacity,0,active_4,-2.1276595744641746e-05,0.05909636578661336,0,2,0.0,0.1322386133193968,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2757,11
1,0,active_sequence_capacity,0,active_4,-0.0005434782608695343,0.05964448356628425,0,1,0.0,0.1193254895210265,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2765,11
0,0,active_sequence_capacity,1,active_4,0.0008222222222222658,0.05889940312703455,0,2,0.0008222222222222658,0.1094509693145751,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2768,11
0,0,active_sequence_capacity,1,active_4,0.0007727272727272791,0.05960063674233185,0,2,0.0007727272727272791,0.10959852361679094,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2772,11
0,0,active_sequence_capacity,1,active_4,0.00013953488372093342,0.06075493085107146,1,2,0.00013953488372093342,0.11233596096038823,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2776,11
0,0,active_sequence_capacity,1,active_4,0.00011904761904762973,0.06114045152210061,1,2,0.00011904761904762973,0.11276353197097766,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2784,11
0,0,active_sequence_capacity,1,active_4,0.0009756097560975688,0.061128657550346646,0,2,0.0009756097560975688,0.14577103614807152,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2794,11
0,0,active_sequence_capacity,1,active_4,0.0007000000000000062,0.061059701299667424,0,2,0.0007000000000000062,0.1467134865760802,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2796,11
0,0,active_sequence_capacity,1,active_4,0.0009487179487179531,0.060405952355800596,1,2,0.0009487179487179531,0.1190559370040897,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2808,11
1,0,active_sequence_capacity,0,active_4,-0.00036842105263157343,0.06277718865244018,0,2,0.0,0.15004838743209825,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2817,11
1,0,active_sequence_capacity,0,active_4,-0.00035135135135133666,0.06379254464845405,0,2,0.0,0.15314083786010713,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2819,11
1,0,active_sequence_capacity,0,active_4,-0.006722222222222227,0.07098589038848885,0,1,0.0,0.202907792568207,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2826,11
0,0,active_sequence_capacity,1,active_4,8.571428571428619e-05,0.06483759945460735,1,2,8.571428571428619e-05,0.1439257387161254,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2842,11
1,0,active_sequence_capacity,0,active_4,-0.00020588235294116686,0.06372508884878726,0,2,0.0,0.15396818914413446,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2851,11
1,0,active_sequence_capacity,0,active_4,-0.0019393939393939214,0.06649457307295371,0,1,0.0,0.17931063957214363,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2871,11
1,0,active_sequence_capacity,0,active_4,-0.00037499999999998646,0.06543443220853812,0,1,0.0,0.1724530900001527,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2886,11
1,0,active_sequence_capacity,0,active_4,-0.00035483870967741027,0.06274615466210157,0,1,0.0,0.16946656131744398,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2887,11
1,0,active_sequence_capacity,0,active_4,-0.0013999999999999915,0.06241699473063158,0,1,0.0,0.16063190965652446,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2894,11
1,0,active_sequence_capacity,0,active_4,-0.0008275862068965398,0.06027689091912638,0,1,0.0,0.16529725799560538,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2903,11
1,0,active_sequence_capacity,0,active_4,-0.00046428571428570875,0.06087841817310886,0,1,0.0,0.1696126063346863,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2923,11
0,0,active_sequence_capacity,1,active_4,0.0002307692307692219,0.05341009946969847,0,1,0.0002307692307692219,0.0655319962501526,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2941,11
0,0,active_sequence_capacity,1,active_4,0.00028571428571431967,0.06664137663160055,1,2,0.00028571428571431967,0.23584352998733507,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step3200,11
0,0,active_sequence_capacity,1,active_4,7.692307692307165e-05,0.06994487028855552,0,1,7.692307692307165e-05,0.26004103393554623,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step3217,11
0,0,active_sequence_capacity,1,active_4,0.00018032786885246316,0.04563970114494287,0,1,0.00018032786885246316,0.1250263343811037,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step545,11
0,0,active_sequence_capacity,1,active_4,4.9450549450547054e-05,0.04591371569790688,0,1,4.9450549450547054e-05,0.125427631187439,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step554,11
0,0,active_sequence_capacity,1,active_4,7.734806629833973e-05,0.04595393447454469,0,1,7.734806629833973e-05,0.12582892799377454,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step578,11
0,0,active_sequence_capacity,1,active_4,6.703910614525715e-05,0.045239894110397305,0,1,6.703910614525715e-05,0.1186055854797364,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step608,11
1,0,active_sequence_capacity,0,active_4,-2.2727272727271486e-05,0.04493752914125275,0,1,0.0,0.1198094758987428,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step636,11
0,0,active_sequence_capacity,1,active_4,5.7471264367815744e-05,0.04509661603247988,1,2,5.7471264367815744e-05,0.12061206951141365,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step646,11
1,0,active_sequence_capacity,0,active_4,-8.670520231213869e-05,0.04539887980643041,0,2,0.0,0.1210133663177492,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step653,11
1,0,active_sequence_capacity,0,active_4,-3.488372093023856e-05,0.04551794816172406,0,2,0.0,0.12141466312408451,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step660,11
0,0,active_sequence_capacity,1,active_4,7.017543859649117e-05,0.04550967832197229,1,2,7.017543859649117e-05,0.12181595993042005,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step671,11
1,0,active_sequence_capacity,0,active_4,-5.882352941175006e-06,0.045291299292620546,0,1,0.0,0.12221725673675536,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step686,11
0,0,active_sequence_capacity,1,active_4,3.0487804878055746e-05,0.04543999182305691,0,2,3.0487804878055746e-05,0.12462503757476814,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step750,11
0,0,active_sequence_capacity,1,active_4,2.4539877300604196e-05,0.04557907687228157,0,1,2.4539877300604196e-05,0.1250263343811037,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step759,11
1,0,active_sequence_capacity,0,active_4,-1.8518518518521876e-05,0.04574789217960693,0,1,0.0,0.125427631187439,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step768,11
0,0,active_sequence_capacity,1,active_8,0.00012244897959184237,0.042888453931224674,0,2,0.00012244897959184237,0.0653249824523926,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step2739,11
0,0,active_sequence_capacity,1,active_8,0.00012500000000000705,0.04353677578767149,1,2,0.00012500000000000705,0.06546698493957523,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step2746,11
0,0,active_sequence_capacity,1,active_8,6.38297872340432e-05,0.04409636578661339,1,2,6.38297872340432e-05,0.06560898742675783,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step2757,11
1,0,active_sequence_capacity,0,active_8,-2.1739130434780818e-05,0.04466441743270219,0,2,0.0,0.06575098991394046,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step2760,11
1,0,active_sequence_capacity,0,active_8,-2.2222222222222088e-05,0.04508889198303231,0,1,0.0,0.06589299240112306,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step2764,11
1,0,active_sequence_capacity,0,active_8,-5.714285714282508e-06,0.037968349718366406,0,1,0.0,0.11403424873352064,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step643,11
0,0,active_sequence_capacity,1,active_8,2.298850574711936e-05,0.03809661603247988,0,1,2.298850574711936e-05,0.11430344467163105,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step646,11
0,0,kv_capacity,1,kv_16000,0.011655172413793116,0.05338033919498844,0,1,0.011655172413793116,0.14809725799560525,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2875,11
0,0,kv_capacity,1,kv_16000,0.011517241379310372,0.053518270229471185,0,1,0.011517241379310372,0.1484972579956052,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2876,11
0,0,kv_capacity,1,kv_16000,0.011379310344827587,0.05365620126395397,0,1,0.011379310344827587,0.14889725799560535,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2877,11
0,0,kv_capacity,1,kv_16000,0.011241379310344843,0.053794132298436714,0,1,0.011241379310344843,0.1492972579956053,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2878,11
0,0,kv_capacity,1,kv_16000,0.011103448275862085,0.05393206333291947,0,1,0.011103448275862085,0.14969725799560527,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2879,11
0,0,kv_capacity,1,kv_16000,0.010965517241379341,0.054069994367402216,0,1,0.010965517241379341,0.15009725799560522,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2880,11
0,0,kv_capacity,1,kv_16000,0.010827586206896563,0.054207925401884995,0,1,0.010827586206896563,0.15049725799560537,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2881,11
0,0,kv_capacity,1,kv_16000,0.010689655172413805,0.05434585643636775,0,1,0.010689655172413805,0.15089725799560533,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2882,11
0,0,kv_capacity,1,kv_16000,0.010551724137931047,0.05448378747085051,0,1,0.010551724137931047,0.15129725799560528,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2883,11
0,0,kv_capacity,1,kv_16000,0.010413793103448303,0.054621718505333254,0,1,0.010413793103448303,0.15169725799560524,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2884,11
0,0,kv_capacity,1,kv_16000,0.010275862068965531,0.054759649539816026,0,1,0.010275862068965531,0.15209725799560536,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2885,11
0,0,kv_capacity,1,kv_16000,0.010137931034482774,0.054897580574298784,0,1,0.010137931034482774,0.15249725799560532,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2886,11
0,0,kv_capacity,1,kv_16000,0.011344827586206911,0.053690684022574646,0,1,0.011344827586206911,0.15289725799560527,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2887,11
0,0,kv_capacity,1,kv_16000,0.011206896551724153,0.053828615057057404,0,1,0.011206896551724153,0.15329725799560523,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2888,11
0,0,kv_capacity,1,kv_16000,0.011551724137931041,0.053483787470850516,0,1,0.011551724137931041,0.15369725799560538,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2889,11
0,0,kv_capacity,1,kv_16000,0.01189655172413795,0.05313895988464361,0,1,0.01189655172413795,0.15409725799560534,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2890,11
0,0,kv_capacity,1,kv_16000,0.011758620689655191,0.053276890919126366,0,1,0.011758620689655191,0.1544972579956053,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2891,11
0,0,kv_capacity,1,kv_16000,0.01226923076923079,0.05835733193617606,0,1,0.01226923076923079,0.17729330301284796,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2919,11
0,0,kv_capacity,1,kv_16000,0.012115384615384632,0.058511178090022216,0,1,0.012115384615384632,0.17754330301284793,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2920,11
0,0,kv_capacity,1,kv_16000,0.011961538461538496,0.05866502424386835,0,1,0.011961538461538496,0.1777933030128479,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2921,11
0,0,kv_capacity,1,kv_16000,0.011807692307692345,0.0588188703977145,0,1,0.011807692307692345,0.178043303012848,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2922,11
0,0,kv_capacity,1,kv_16000,0.011653846153846174,0.058972716551560674,0,1,0.011653846153846174,0.17829330301284796,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2923,11
0,0,kv_capacity,1,kv_16000,0.011500000000000017,0.05912656270540683,0,1,0.011500000000000017,0.17854330301284793,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2924,11
0,0,kv_capacity,1,kv_16000,0.01134615384615388,0.05928040885925297,0,1,0.01134615384615388,0.1787933030128479,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2925,11
0,0,kv_capacity,1,kv_16000,0.01119230769230773,0.05943425501309912,0,1,0.01119230769230773,0.179043303012848,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2926,11
0,0,kv_capacity,1,kv_16000,0.01103846153846156,0.05958810116694529,0,1,0.01103846153846156,0.17929330301284796,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2927,11
0,0,kv_capacity,1,kv_16000,0.011961538461538482,0.058665024243868366,0,1,0.011961538461538482,0.17954330301284793,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2928,11
0,0,kv_capacity,1,kv_16000,0.011807692307692345,0.0588188703977145,0,1,0.011807692307692345,0.1797933030128479,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2929,11
0,0,kv_capacity,1,kv_16000,0.011653846153846174,0.058972716551560674,0,1,0.011653846153846174,0.180043303012848,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2930,11
0,0,kv_capacity,1,kv_16000,0.011500000000000038,0.05912656270540681,0,1,0.011500000000000038,0.18029330301284796,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2931,11
0,0,kv_capacity,1,kv_16000,0.011346153846153867,0.05928040885925298,0,1,0.011346153846153867,0.18054330301284793,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2932,11
0,0,kv_capacity,1,kv_16000,0.012038461538461581,0.05858810116694527,0,1,0.012038461538461581,0.1807933030128479,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2933,11
0,0,kv_capacity,1,kv_16000,0.011884615384615396,0.05874194732079145,0,1,0.011884615384615396,0.181043303012848,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2934,11
0,0,kv_capacity,1,kv_16000,0.012200000000000023,0.053386823425293016,0,1,0.012200000000000023,0.12299586105346672,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2935,11
0,0,kv_capacity,1,kv_16000,0.012040000000000023,0.053546823425293016,0,1,0.012040000000000023,0.1239958610534666,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2936,11
0,0,kv_capacity,1,kv_16000,0.011880000000000043,0.053706823425292996,0,1,0.011880000000000043,0.1249958610534665,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2937,11
0,0,kv_capacity,1,kv_16000,0.011720000000000008,0.05386682342529303,0,1,0.011720000000000008,0.12599586105346683,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2938,11
0,0,kv_capacity,1,kv_16000,0.011560000000000029,0.05402682342529301,0,1,0.011560000000000029,0.12699586105346672,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2939,11
0,0,kv_capacity,1,kv_16000,0.011480000000000032,0.05410682342529301,0,1,0.011480000000000032,0.1279958610534666,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2940,11
0,0,kv_capacity,1,kv_16000,0.011400000000000042,0.054186823425293,0,1,0.011400000000000042,0.1289958610534665,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2941,11
0,0,kv_capacity,1,kv_16000,0.012000000000000025,0.05708067504219391,0,1,0.012000000000000025,0.15985446949005105,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2969,11
0,0,kv_capacity,1,kv_16000,0.011913043478260887,0.05716763156393305,0,1,0.011913043478260887,0.16075446949005134,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2970,11
0,0,kv_capacity,1,kv_16000,0.011826086956521764,0.05725458808567217,0,1,0.011826086956521764,0.16165446949005124,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2971,11
0,0,kv_capacity,1,kv_16000,0.011739130434782627,0.05734154460741131,0,1,0.011739130434782627,0.16255446949005115,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2972,11
0,0,kv_capacity,1,kv_16000,0.011652173913043504,0.05742850112915043,0,1,0.011652173913043504,0.16345446949005105,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2973,11
0,0,kv_capacity,1,kv_16000,0.011565217391304367,0.05751545765088957,0,1,0.011565217391304367,0.16435446949005134,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2974,11
0,0,kv_capacity,1,kv_16000,0.011478260869565243,0.057602414172628694,0,1,0.011478260869565243,0.16528887405395504,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2975,11
0,0,kv_capacity,1,kv_16000,0.0113913043478261,0.05768937069436784,0,1,0.0113913043478261,0.16628887405395498,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2976,11
0,0,kv_capacity,1,kv_16000,0.011304347826086983,0.057776327216106954,0,1,0.011304347826086983,0.16728887405395487,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2977,11
0,0,kv_capacity,1,kv_16000,0.011217391304347839,0.0578632837378461,0,1,0.011217391304347839,0.16828887405395515,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2978,11
0,0,kv_capacity,1,kv_16000,0.012086956521739148,0.05699371852045479,0,1,0.012086956521739148,0.16885446949005123,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2979,11
0,0,kv_capacity,1,kv_16000,0.012000000000000025,0.05708067504219391,0,1,0.012000000000000025,0.16975446949005113,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2980,11
0,0,kv_capacity,1,kv_16000,0.011913043478260908,0.05716763156393303,0,1,0.011913043478260908,0.17065446949005103,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2981,11
0,0,kv_capacity,1,kv_16000,0.011826086956521743,0.057254588085672194,0,1,0.011826086956521743,0.17155446949005132,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2982,11
0,0,kv_capacity,1,kv_16000,0.011739130434782627,0.05734154460741131,0,1,0.011739130434782627,0.17245446949005122,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2983,11
0,0,kv_capacity,1,kv_16000,0.011652173913043504,0.05742850112915043,0,1,0.011652173913043504,0.17335446949005112,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2984,11
0,0,kv_capacity,1,kv_16000,0.01156521739130438,0.057515457650889557,0,1,0.01156521739130438,0.17425446949005102,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2985,11
0,0,kv_capacity,1,kv_16000,0.011478260869565222,0.057602414172628714,0,1,0.011478260869565222,0.17515446949005134,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2986,11
0,0,kv_capacity,1,kv_16000,0.0113913043478261,0.05768937069436784,0,1,0.0113913043478261,0.17605446949005124,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2987,11
0,0,kv_capacity,1,kv_16000,0.011304347826086983,0.057776327216106954,0,1,0.011304347826086983,0.17695446949005114,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2988,11
0,0,kv_capacity,1,kv_16000,0.01121739130434786,0.05786328373784608,0,1,0.01121739130434786,0.17785446949005104,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2989,11
0,0,kv_capacity,1,kv_16000,0.011130434782608702,0.057950240259585235,0,1,0.011130434782608702,0.17875446949005133,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step2990,11
0,0,kv_capacity,1,kv_16000,0.00863636363636365,0.0608240242004395,0,1,0.00863636363636365,0.21109037446975723,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3018,11
0,0,kv_capacity,1,kv_16000,0.008454545454545472,0.06100584238225768,0,1,0.008454545454545472,0.21209037446975712,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3019,11
0,0,kv_capacity,1,kv_16000,0.008272727272727286,0.06118766056407587,0,1,0.008272727272727286,0.21309037446975704,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step3020,11
