all_alternatives_harmful,all_alternatives_zero,axis,beneficial_opportunity,condition_id,max_a_lat,mean_ref_latency,mixed_beneficial_and_harmful,num_non_sbs_branches,oracle_headroom,p95_ref_latency,source_dataset,state_id,window_index
1,0,active_sequence_capacity,0,active_4,-0.0001279069767441965,0.05367333281317432,0,1,0.0,0.1422855091094971,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step1977,11
0,0,active_sequence_capacity,1,active_4,2.469135802470046e-05,0.05319295975014024,0,1,2.469135802470046e-05,0.1477710361480713,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2053,11
0,0,active_sequence_capacity,1,active_4,0.0008750000000000147,0.058703442454338166,1,2,0.0008750000000000147,0.13148320951461778,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2746,11
1,0,active_sequence_capacity,0,active_4,-2.1276595744641746e-05,0.05909636578661336,0,2,0.0,0.1322386133193968,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2757,11
1,0,active_sequence_capacity,0,active_4,-0.0005434782608695343,0.05964448356628425,0,1,0.0,0.1193254895210265,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2765,11
0,0,active_sequence_capacity,1,active_4,0.0008222222222222658,0.05889940312703455,0,2,0.0008222222222222658,0.1094509693145751,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2768,11
0,0,active_sequence_capacity,1,active_4,0.0007727272727272791,0.05960063674233185,0,2,0.0007727272727272791,0.10959852361679094,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2772,11
0,0,active_sequence_capacity,1,active_4,0.00013953488372093342,0.06075493085107146,1,2,0.00013953488372093342,0.11233596096038823,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2776,11
0,0,active_sequence_capacity,1,active_4,0.00011904761904762973,0.06114045152210061,1,2,0.00011904761904762973,0.11276353197097766,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2784,11
0,0,active_sequence_capacity,1,active_4,0.0009756097560975688,0.061128657550346646,0,2,0.0009756097560975688,0.14577103614807152,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2794,11
0,0,active_sequence_capacity,1,active_4,0.0007000000000000062,0.061059701299667424,0,2,0.0007000000000000062,0.1467134865760802,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2796,11
0,0,active_sequence_capacity,1,active_4,0.0009487179487179531,0.060405952355800596,1,2,0.0009487179487179531,0.1190559370040897,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2808,11
1,0,active_sequence_capacity,0,active_4,-0.00036842105263157343,0.06277718865244018,0,2,0.0,0.15004838743209825,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2817,11
1,0,active_sequence_capacity,0,active_4,-0.00035135135135133666,0.06379254464845405,0,2,0.0,0.15314083786010713,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2819,11
1,0,active_sequence_capacity,0,active_4,-0.006722222222222227,0.07098589038848885,0,1,0.0,0.202907792568207,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2826,11
0,0,active_sequence_capacity,1,active_4,8.571428571428619e-05,0.06483759945460735,1,2,8.571428571428619e-05,0.1439257387161254,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2842,11
1,0,active_sequence_capacity,0,active_4,-0.00020588235294116686,0.06372508884878726,0,2,0.0,0.15396818914413446,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2851,11
1,0,active_sequence_capacity,0,active_4,-0.0019393939393939214,0.06649457307295371,0,1,0.0,0.17931063957214363,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2871,11
1,0,active_sequence_capacity,0,active_4,-0.00037499999999998646,0.06543443220853812,0,1,0.0,0.1724530900001527,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2886,11
1,0,active_sequence_capacity,0,active_4,-0.00035483870967741027,0.06274615466210157,0,1,0.0,0.16946656131744398,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2887,11
1,0,active_sequence_capacity,0,active_4,-0.0013999999999999915,0.06241699473063158,0,1,0.0,0.16063190965652446,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2894,11
1,0,active_sequence_capacity,0,active_4,-0.0008275862068965398,0.06027689091912638,0,1,0.0,0.16529725799560538,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2903,11
1,0,active_sequence_capacity,0,active_4,-0.00046428571428570875,0.06087841817310886,0,1,0.0,0.1696126063346863,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2923,11
0,0,active_sequence_capacity,1,active_4,0.0002307692307692219,0.05341009946969847,0,1,0.0002307692307692219,0.0655319962501526,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step2941,11
0,0,active_sequence_capacity,1,active_4,0.00028571428571431967,0.06664137663160055,1,2,0.00028571428571431967,0.23584352998733507,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step3200,11
0,0,active_sequence_capacity,1,active_4,7.692307692307165e-05,0.06994487028855552,0,1,7.692307692307165e-05,0.26004103393554623,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step3217,11
0,0,active_sequence_capacity,1,active_4,0.00018032786885246316,0.04563970114494287,0,1,0.00018032786885246316,0.1250263343811037,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step545,11
0,0,active_sequence_capacity,1,active_4,4.9450549450547054e-05,0.04591371569790688,0,1,4.9450549450547054e-05,0.125427631187439,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step554,11
0,0,active_sequence_capacity,1,active_4,7.734806629833973e-05,0.04595393447454469,0,1,7.734806629833973e-05,0.12582892799377454,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step578,11
0,0,active_sequence_capacity,1,active_4,6.703910614525715e-05,0.045239894110397305,0,1,6.703910614525715e-05,0.1186055854797364,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step608,11
1,0,active_sequence_capacity,0,active_4,-2.2727272727271486e-05,0.04493752914125275,0,1,0.0,0.1198094758987428,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step636,11
0,0,active_sequence_capacity,1,active_4,5.7471264367815744e-05,0.04509661603247988,1,2,5.7471264367815744e-05,0.12061206951141365,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step646,11
1,0,active_sequence_capacity,0,active_4,-8.670520231213869e-05,0.04539887980643041,0,2,0.0,0.1210133663177492,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step653,11
1,0,active_sequence_capacity,0,active_4,-3.488372093023856e-05,0.04551794816172406,0,2,0.0,0.12141466312408451,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step660,11
0,0,active_sequence_capacity,1,active_4,7.017543859649117e-05,0.04550967832197229,1,2,7.017543859649117e-05,0.12181595993042005,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step671,11
1,0,active_sequence_capacity,0,active_4,-5.882352941175006e-06,0.045291299292620546,0,1,0.0,0.12221725673675536,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step686,11
0,0,active_sequence_capacity,1,active_4,3.0487804878055746e-05,0.04543999182305691,0,2,3.0487804878055746e-05,0.12462503757476814,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step750,11
0,0,active_sequence_capacity,1,active_4,2.4539877300604196e-05,0.04557907687228157,0,1,2.4539877300604196e-05,0.1250263343811037,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step759,11
1,0,active_sequence_capacity,0,active_4,-1.8518518518521876e-05,0.04574789217960693,0,1,0.0,0.125427631187439,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_4::step768,11
0,0,active_sequence_capacity,1,active_8,0.00012244897959184237,0.042888453931224674,0,2,0.00012244897959184237,0.0653249824523926,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step2739,11
0,0,active_sequence_capacity,1,active_8,0.00012500000000000705,0.04353677578767149,1,2,0.00012500000000000705,0.06546698493957523,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step2746,11
0,0,active_sequence_capacity,1,active_8,6.38297872340432e-05,0.04409636578661339,1,2,6.38297872340432e-05,0.06560898742675783,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step2757,11
1,0,active_sequence_capacity,0,active_8,-2.1739130434780818e-05,0.04466441743270219,0,2,0.0,0.06575098991394046,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step2760,11
1,0,active_sequence_capacity,0,active_8,-2.2222222222222088e-05,0.04508889198303231,0,1,0.0,0.06589299240112306,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step2764,11
1,0,active_sequence_capacity,0,active_8,-5.714285714282508e-06,0.037968349718366406,0,1,0.0,0.11403424873352064,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step643,11
0,0,active_sequence_capacity,1,active_8,2.298850574711936e-05,0.03809661603247988,0,1,2.298850574711936e-05,0.11430344467163105,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::active_8::step646,11
0,1,kv_capacity,0,kv_16000,0.0,0.03845977828979498,0,1,0.0,0.11403424873352064,azure_2023_code,fresh_sensitivity::azure_2023_code::w11::faithful::phase_b_v2::kv_16000::step643,11
0,1,active_sequence_capacity,0,active_4,0.0,0.031005428552628445,0,1,0.0,0.06181173419952228,azure_2023_code,fresh_sensitivity::azure_2023_code::w15::faithful::phase_b_v2::active_4::step39230,15
0,0,active_sequence_capacity,1,active_4,7.042253521126474e-06,0.03127683412525053,0,1,7.042253521126474e-06,0.0851014431953429,azure_2023_code,fresh_sensitivity::azure_2023_code::w15::faithful::phase_b_v2::active_4::step8697,15
0,0,active_sequence_capacity,1,active_4,0.00020000000000003348,0.03321687274932891,0,1,0.00020000000000003348,0.09271120004653988,azure_2023_code,fresh_sensitivity::azure_2023_code::w1::faithful::phase_b_v2::active_4::step23412,1
0,0,active_sequence_capacity,1,active_4,5.882352941184027e-05,0.03237237941517555,0,1,5.882352941184027e-05,0.0644129539489739,azure_2023_code,fresh_sensitivity::azure_2023_code::w1::faithful::phase_b_v2::active_4::step25515,1
1,0,active_sequence_capacity,0,active_4,-1.5075376884422786e-05,0.03229522381116422,0,1,0.0,0.10544378604888896,azure_2023_code,fresh_sensitivity::azure_2023_code::w1::faithful::phase_b_v2::active_4::step86,1
1,0,active_sequence_capacity,0,active_4,-2.7027027027032302e-05,0.04808958272676253,0,1,0.0,0.13317048139572274,azure_2023_code,fresh_sensitivity::azure_2023_code::w21::faithful::phase_b_v2::active_4::step10205,21
1,0,active_sequence_capacity,0,active_4,-0.00012328767123285372,0.048546480231089525,0,1,0.0,0.13370968132019162,azure_2023_code,fresh_sensitivity::azure_2023_code::w21::faithful::phase_b_v2::active_4::step10216,21
0,0,active_sequence_capacity,1,active_4,6.2500000000007e-05,0.03678923412164096,0,1,6.2500000000007e-05,0.12656282081604164,azure_2023_code,fresh_sensitivity::azure_2023_code::w21::faithful::phase_b_v2::active_4::step11105,21
0,0,active_sequence_capacity,1,active_4,2.7027027027011485e-05,0.02984703141289836,0,1,2.7027027027011485e-05,0.09296091499328706,azure_2023_code,fresh_sensitivity::azure_2023_code::w21::faithful::phase_b_v2::active_4::step11704,21
0,0,active_sequence_capacity,1,active_4,1.4814814814821664e-05,0.03919951352719944,1,2,1.4814814814821664e-05,0.09579340686798135,azure_2023_code,fresh_sensitivity::azure_2023_code::w21::faithful::phase_b_v2::active_4::step8506,21
1,0,active_sequence_capacity,0,active_4,-2.2388059701491936e-05,0.0394126660503562,0,1,0.0,0.09599945192337074,azure_2023_code,fresh_sensitivity::azure_2023_code::w21::faithful::phase_b_v2::active_4::step8512,21
0,0,active_sequence_capacity,1,active_4,6.77966101694863e-05,0.04129943220494195,0,1,6.77966101694863e-05,0.10207148952484146,azure_2023_code,fresh_sensitivity::azure_2023_code::w21::faithful::phase_b_v2::active_4::step8904,21
1,0,active_sequence_capacity,0,active_4,-5.988023952095689e-06,0.03913585025536132,0,1,0.0,0.09849444026947045,azure_2023_code,fresh_sensitivity::azure_2023_code::w23::faithful::phase_b_v2::active_4::step1165,23
0,0,active_sequence_capacity,1,active_4,3.0487804878055746e-05,0.039078505376490616,0,1,3.0487804878055746e-05,0.09875426206588775,azure_2023_code,fresh_sensitivity::azure_2023_code::w23::faithful::phase_b_v2::active_4::step1199,23
1,0,active_sequence_capacity,0,active_4,-3.703703703682171e-05,0.03278689285560959,0,1,0.0,0.09058398370743026,azure_2023_code,fresh_sensitivity::azure_2023_code::w23::faithful::phase_b_v2::active_4::step38720,23
0,0,active_sequence_capacity,1,active_4,2.6455026455027286e-05,0.0378174031474607,0,1,2.6455026455027286e-05,0.09216075477600089,azure_2023_code,fresh_sensitivity::azure_2023_code::w23::faithful::phase_b_v2::active_4::step594,23
0,0,kv_capacity,0,kv_16000,0.0,0.03278689285560959,0,2,0.0,0.09058398370743026,azure_2023_code,fresh_sensitivity::azure_2023_code::w23::faithful::phase_b_v2::kv_16000::step38720,23
1,0,active_sequence_capacity,0,active_4,-9.999999999975306e-06,0.03576052846908688,0,1,0.0,0.06260158519744889,azure_2023_code,fresh_sensitivity::azure_2023_code::w25::faithful::phase_b_v2::active_4::step55062,25
0,1,active_sequence_capacity,0,active_4,0.0,0.038624181747437814,0,1,0.0,0.0641512371063234,azure_2023_code,fresh_sensitivity::azure_2023_code::w25::faithful::phase_b_v2::active_4::step56071,25
0,0,active_sequence_capacity,1,active_4,0.00027272727272727865,0.04107555372064941,0,1,0.00027272727272727865,0.15370348548889012,azure_2023_code,fresh_sensitivity::azure_2023_code::w25::faithful::phase_b_v2::active_4::step61355,25
0,0,active_sequence_capacity,1,active_4,1.2987012987013269e-05,0.029168492948854288,0,1,1.2987012987013269e-05,0.08301075334548925,azure_2023_code,fresh_sensitivity::azure_2023_code::w27::faithful::phase_b_v2::active_4::step2804,27
0,0,active_sequence_capacity,1,active_4,1.4388489208625593e-05,0.030218275907228503,0,1,1.4388489208625593e-05,0.08419523582458513,azure_2023_code,fresh_sensitivity::azure_2023_code::w27::faithful::phase_b_v2::active_4::step3113,27
0,1,active_sequence_capacity,0,active_4,0.0,0.03439208071440302,0,1,0.0,0.09862879695892696,azure_2023_code,fresh_sensitivity::azure_2023_code::w29::faithful::phase_b_v2::active_4::step62873,29
0,0,active_sequence_capacity,1,active_4,1.9354838709677302e-05,0.0344808050709388,0,1,1.9354838709677302e-05,0.11581008853912281,azure_2023_code,fresh_sensitivity::azure_2023_code::w31::faithful::phase_b_v2::active_4::step1908,31
0,0,active_sequence_capacity,1,active_4,6.493506493503165e-06,0.03462117342515445,1,2,6.493506493503165e-06,0.11581058340072552,azure_2023_code,fresh_sensitivity::azure_2023_code::w31::faithful::phase_b_v2::active_4::step1916,31
1,0,active_sequence_capacity,0,active_4,-1.9607843137259273e-05,0.03476517492805451,0,1,0.0,0.11581107826232824,azure_2023_code,fresh_sensitivity::azure_2023_code::w31::faithful::phase_b_v2::active_4::step1918,31
0,0,active_sequence_capacity,1,active_4,0.00010204081632643469,0.04581570928923944,0,1,0.00010204081632643469,0.1829255874633811,azure_2023_code,fresh_sensitivity::azure_2023_code::w31::faithful::phase_b_v2::active_4::step35668,31
0,0,active_sequence_capacity,1,active_4,3.19148936170216e-05,0.03294502500777566,0,1,3.19148936170216e-05,0.11375465316772417,azure_2023_code,fresh_sensitivity::azure_2023_code::w31::faithful::phase_b_v2::active_4::step607,31
0,0,active_sequence_capacity,1,active_4,9.7087378641246e-06,0.03077300142084745,0,1,9.7087378641246e-06,0.08654608821869088,azure_2023_code,fresh_sensitivity::azure_2023_code::w33::faithful::phase_b_v2::active_4::step106796,33
0,1,active_sequence_capacity,0,active_4,0.0,0.03091795135947079,0,1,0.0,0.0866970372200029,azure_2023_code,fresh_sensitivity::azure_2023_code::w33::faithful::phase_b_v2::active_4::step106797,33
0,0,active_sequence_capacity,1,active_4,4.166666666671759e-05,0.03128179800510633,0,1,4.166666666671759e-05,0.08779075574874895,azure_2023_code,fresh_sensitivity::azure_2023_code::w33::faithful::phase_b_v2::active_4::step106890,33
1,0,active_sequence_capacity,0,active_4,-3.296703296703368e-05,0.032114950033336975,0,1,0.0,0.08873352527618295,azure_2023_code,fresh_sensitivity::azure_2023_code::w33::faithful::phase_b_v2::active_4::step106984,33
1,0,active_sequence_capacity,0,active_4,-5.555555555550318e-05,0.03221685899098945,0,1,0.0,0.08892207918166974,azure_2023_code,fresh_sensitivity::azure_2023_code::w33::faithful::phase_b_v2::active_4::step107007,33
0,0,active_sequence_capacity,1,active_4,0.00025609756097562386,0.0315352170060346,0,1,0.00025609756097562386,0.08993051042556392,azure_2023_code,fresh_sensitivity::azure_2023_code::w33::faithful::phase_b_v2::active_4::step107201,33
0,0,active_sequence_capacity,1,active_4,0.00012345679012352312,0.031815183286316134,0,1,0.00012345679012352312,0.09061906433105094,azure_2023_code,fresh_sensitivity::azure_2023_code::w33::faithful::phase_b_v2::active_4::step107218,33
0,0,active_sequence_capacity,1,active_4,6.250000000011802e-05,0.03196868603229763,0,1,6.250000000011802e-05,0.09069551105498945,azure_2023_code,fresh_sensitivity::azure_2023_code::w33::faithful::phase_b_v2::active_4::step107224,33
0,0,active_sequence_capacity,1,active_4,3.797468354430761e-05,0.03206986994683245,0,1,3.797468354430761e-05,0.09077195777892796,azure_2023_code,fresh_sensitivity::azure_2023_code::w33::faithful::phase_b_v2::active_4::step107226,33
1,0,active_sequence_capacity,0,active_4,-1.4084507042322336e-05,0.030165573093255627,0,1,0.0,0.0913835315704361,azure_2023_code,fresh_sensitivity::azure_2023_code::w33::faithful::phase_b_v2::active_4::step107600,33
1,0,active_sequence_capacity,0,active_4,-3.508771929822824e-05,0.05007422805250774,0,1,0.0,0.17335348205566542,azure_2023_code,fresh_sensitivity::azure_2023_code::w35::faithful::phase_b_v2::active_4::step14374,35
0,0,active_sequence_capacity,1,active_4,1.2269938650305567e-05,0.032994299180668804,0,1,1.2269938650305567e-05,0.07756012706756635,azure_2023_code,fresh_sensitivity::azure_2023_code::w35::faithful::phase_b_v2::active_4::step5996,35
1,0,active_sequence_capacity,0,active_4,-1.8018018018005344e-05,0.036874978039716004,0,1,0.0,0.07858906650543318,azure_2023_code,fresh_sensitivity::azure_2023_code::w35::faithful::phase_b_v2::active_4::step9000,35
0,0,active_sequence_capacity,1,active_4,7.142857142833359e-05,0.0460337701330418,0,1,7.142857142833359e-05,0.14390952587128078,azure_2023_code,fresh_sensitivity::azure_2023_code::w37::faithful::phase_b_v2::active_4::step140810,37
1,0,active_sequence_capacity,0,active_4,-4.123711340225933e-05,0.046537975291619675,0,1,0.0,0.1458203754425081,azure_2023_code,fresh_sensitivity::azure_2023_code::w37::faithful::phase_b_v2::active_4::step140817,37
0,0,active_sequence_capacity,1,active_4,0.00017391304347785103,0.06195483265752916,0,2,0.00017391304347785103,0.2504429355621395,azure_2023_code,fresh_sensitivity::azure_2023_code::w37::faithful::phase_b_v2::active_4::step153205,37
0,1,active_sequence_capacity,0,active_4,0.0,0.08419135734013546,0,1,0.0,0.37263901748657974,azure_2023_code,fresh_sensitivity::azure_2023_code::w37::faithful::phase_b_v2::active_4::step153507,37
0,0,active_sequence_capacity,1,active_4,3.2520325203250905e-05,0.02949130422700742,1,2,3.2520325203250905e-05,0.07601055412292003,azure_2023_code,fresh_sensitivity::azure_2023_code::w39::faithful::phase_b_v2::active_4::step5405,39
1,0,active_sequence_capacity,0,active_4,-1.6393442622955612e-05,0.02963897850474404,0,1,0.0,0.07607680644988507,azure_2023_code,fresh_sensitivity::azure_2023_code::w39::faithful::phase_b_v2::active_4::step5410,39
1,0,active_sequence_capacity,0,active_4,-3.6036036036031505e-05,0.030293907818493872,0,1,0.0,0.07684355163573953,azure_2023_code,fresh_sensitivity::azure_2023_code::w39::faithful::phase_b_v2::active_4::step5813,39
0,0,active_sequence_capacity,1,active_4,2.083333333333104e-05,0.029581240872542425,0,1,2.083333333333104e-05,0.07514927387237447,azure_2023_code,fresh_sensitivity::azure_2023_code::w39::faithful::phase_b_v2::active_4::step6236,39
1,0,active_sequence_capacity,0,active_4,-5.714285714286324e-05,0.026478341565813805,0,1,0.0,0.05785045890808182,azure_2023_code,fresh_sensitivity::azure_2023_code::w39::faithful::phase_b_v2::active_4::step7408,39
0,0,active_sequence_capacity,1,active_4,2.2222222222249843e-05,0.039583592594995505,0,1,2.2222222222249843e-05,0.11872155952453416,azure_2023_code,fresh_sensitivity::azure_2023_code::w5::faithful::phase_b_v2::active_4::step36761,5
0,0,active_sequence_capacity,1,active_4,3.910614525141909e-05,0.039622507500249995,0,1,3.910614525141909e-05,0.1196311035156234,azure_2023_code,fresh_sensitivity::azure_2023_code::w5::faithful::phase_b_v2::active_4::step36790,5
0,0,active_sequence_capacity,1,active_4,2.0202020202045312e-05,0.03788187890101042,0,1,2.0202020202045312e-05,0.11153509426116896,azure_2023_code,fresh_sensitivity::azure_2023_code::w5::faithful::phase_b_v2::active_4::step48176,5
0,0,active_sequence_capacity,1,active_4,5.1020408163293673e-05,0.0380222144808096,0,1,5.1020408163293673e-05,0.11294518995284986,azure_2023_code,fresh_sensitivity::azure_2023_code::w5::faithful::phase_b_v2::active_4::step48179,5
1,0,active_sequence_capacity,0,active_4,-2.7027027027157202e-05,0.04111041785575336,0,1,0.0,0.17656659011840928,azure_2023_code,fresh_sensitivity::azure_2023_code::w5::faithful::phase_b_v2::active_4::step50460,5
1,0,active_sequence_capacity,0,active_4,-0.0007777777777779396,0.04263496102227195,0,1,0.0,0.1769034919738779,azure_2023_code,fresh_sensitivity::azure_2023_code::w5::faithful::phase_b_v2::active_4::step50472,5
0,0,active_sequence_capacity,1,active_4,2.941176470602075e-05,0.04234437863967056,0,1,2.941176470602075e-05,0.17757729568481506,azure_2023_code,fresh_sensitivity::azure_2023_code::w5::faithful::phase_b_v2::active_4::step50505,5
1,0,active_sequence_capacity,0,active_4,-0.00011111111111111738,0.0321264974806052,0,1,0.0,0.07257494983673353,azure_2023_code,fresh_sensitivity::azure_2023_code::w5::faithful::phase_b_v2::active_4::step50684,5
0,1,active_sequence_capacity,0,active_4,0.0,0.031149465549627338,0,1,0.0,0.09133003005981397,azure_2023_code,fresh_sensitivity::azure_2023_code::w7::faithful::phase_b_v2::active_4::step1871,7
0,0,active_sequence_capacity,1,active_4,1.9230769230764444e-05,0.03172306868968903,0,1,1.9230769230764444e-05,0.09200482559204026,azure_2023_code,fresh_sensitivity::azure_2023_code::w7::faithful::phase_b_v2::active_4::step2469,7
1,0,active_sequence_capacity,0,active_4,-1.2903225806451535e-05,0.03188332678271915,0,1,0.0,0.09204857559204029,azure_2023_code,fresh_sensitivity::azure_2023_code::w7::faithful::phase_b_v2::active_4::step2471,7
1,0,active_sequence_capacity,0,active_4,-1.9480519480523373e-05,0.031999400361792205,0,1,0.0,0.09209232559204032,azure_2023_code,fresh_sensitivity::azure_2023_code::w7::faithful::phase_b_v2::active_4::step2474,7
0,0,active_sequence_capacity,1,active_4,5.405405405404379e-05,0.03216488380689918,0,1,5.405405405404379e-05,0.09235482559204052,azure_2023_code,fresh_sensitivity::azure_2023_code::w7::faithful::phase_b_v2::active_4::step2665,7
0,0,active_sequence_capacity,1,active_4,5.442176870747162e-05,0.03230731153163819,0,2,5.442176870747162e-05,0.09239857559204054,azure_2023_code,fresh_sensitivity::azure_2023_code::w7::faithful::phase_b_v2::active_4::step2676,7
