scenario_id,method_name,split,status,arrival_normalized_weighted_goodput,completion_fraction,n_steps,peak_kv,n_llf_steps,n_reserve_steps,transition_count,kv_util_at_transition_mean,n_admission_decisions_differ_from_both_parents,tau_urgent
kvp2.bulk24.phaselate.tightloose.s20260912,parent_oracle,val,success,0.9705882352941176,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,oracle_after_child,val,success,0.9705882352941176,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260912,oracle_after_hysteresis_child,val,success,0.9705882352941176,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,kv_constrained_online,test,success,0.8823529411764706,1.0,3642,1.0863333333333334,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,least_laxity_first,test,success,0.8235294117647058,1.0,3391,1.234,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,kv_adaptive_reserve_child,test,success,0.9117647058823529,1.0,3529,1.2076666666666667,1414,2115,10,0.89125,22,2
kvp2.bulk24.phaselate.tightloose.s20260913,kv_adaptive_reserve_hysteresis_child,test,success,0.9117647058823529,1.0,3529,1.1108333333333333,1188,2341,4,0.6472083333333333,22,2
kvp2.bulk24.phaselate.tightloose.s20260913,contextual_top1,test,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,hard_conditional,test,success,0.8235294117647058,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,best_fixed_parent,test,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,parent_oracle,test,success,0.8823529411764706,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,oracle_after_child,test,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260913,oracle_after_hysteresis_child,test,success,0.9117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,kv_constrained_online,ood,success,0.9411764705882353,1.0,3032,1.0231666666666666,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,least_laxity_first,ood,success,0.8235294117647058,1.0,2661,1.1721666666666666,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,kv_adaptive_reserve_child,ood,success,0.9705882352941176,1.0,2821,1.0583333333333333,1537,1284,2,0.9073333333333333,25,2
kvp2.bulk24.phaselate.tightloose.s20260914,kv_adaptive_reserve_hysteresis_child,ood,success,0.9117647058823529,1.0,2924,1.0665,1911,1013,2,0.65375,23,2
kvp2.bulk24.phaselate.tightloose.s20260914,contextual_top1,ood,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,hard_conditional,ood,success,0.8235294117647058,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,best_fixed_parent,ood,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,parent_oracle,ood,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,oracle_after_child,ood,success,0.9705882352941176,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260914,oracle_after_hysteresis_child,ood,success,0.9411764705882353,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,kv_constrained_online,ood,success,0.7647058823529411,1.0,3971,1.1098333333333332,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,least_laxity_first,ood,success,0.6470588235294118,1.0,3735,1.1371666666666667,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,kv_adaptive_reserve_child,ood,success,0.7647058823529411,1.0,3971,1.1098333333333332,1065,2906,4,0.9263750000000001,0,2
kvp2.bulk24.phaselate.tightloose.s20260915,kv_adaptive_reserve_hysteresis_child,ood,success,0.8235294117647058,1.0,3880,1.1358333333333333,1133,2747,2,0.6479166666666667,29,2
kvp2.bulk24.phaselate.tightloose.s20260915,contextual_top1,ood,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,hard_conditional,ood,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,best_fixed_parent,ood,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,parent_oracle,ood,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,oracle_after_child,ood,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tightloose.s20260915,oracle_after_hysteresis_child,ood,success,0.8235294117647058,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,kv_constrained_online,train,success,0.7058823529411765,1.0,3047,1.1203333333333334,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,least_laxity_first,train,success,0.5,1.0,2895,1.199,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,kv_adaptive_reserve_child,train,success,0.6764705882352942,1.0,2953,1.1011666666666666,779,2174,2,1.0246666666666666,26,2
kvp2.bulk24.phaselate.tighttight.s20260910,kv_adaptive_reserve_hysteresis_child,train,success,0.6764705882352942,1.0,2953,1.1011666666666666,1010,1943,2,0.6093333333333333,26,2
kvp2.bulk24.phaselate.tighttight.s20260910,contextual_top1,train,success,0.7058823529411765,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,hard_conditional,train,success,0.5,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,best_fixed_parent,train,success,0.7058823529411765,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,parent_oracle,train,success,0.7058823529411765,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,oracle_after_child,train,success,0.7058823529411765,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260910,oracle_after_hysteresis_child,train,success,0.7058823529411765,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,kv_constrained_online,train,success,0.7352941176470589,1.0,3800,1.1013333333333333,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,least_laxity_first,train,success,0.4117647058823529,1.0,3496,1.1355,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,kv_adaptive_reserve_child,train,success,0.7058823529411765,1.0,3902,1.0876666666666666,1656,2246,4,0.9831666666666667,26,2
kvp2.bulk24.phaselate.tighttight.s20260911,kv_adaptive_reserve_hysteresis_child,train,success,0.6470588235294118,1.0,3722,1.2045,1479,2243,2,0.6243333333333334,25,2
kvp2.bulk24.phaselate.tighttight.s20260911,contextual_top1,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,hard_conditional,train,success,0.4117647058823529,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,best_fixed_parent,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,parent_oracle,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,oracle_after_child,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260911,oracle_after_hysteresis_child,train,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,kv_constrained_online,val,success,0.7352941176470589,1.0,3211,1.0603333333333333,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,least_laxity_first,val,success,0.5294117647058824,1.0,2843,1.1311666666666667,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,kv_adaptive_reserve_child,val,success,0.7647058823529411,1.0,3203,1.0526666666666666,1265,1938,4,0.9102083333333333,16,2
kvp2.bulk24.phaselate.tighttight.s20260912,kv_adaptive_reserve_hysteresis_child,val,success,0.5,1.0,3017,1.1311666666666667,1669,1348,2,0.61175,24,2
kvp2.bulk24.phaselate.tighttight.s20260912,contextual_top1,val,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,hard_conditional,val,success,0.5294117647058824,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,best_fixed_parent,val,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,parent_oracle,val,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,oracle_after_child,val,success,0.7647058823529411,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260912,oracle_after_hysteresis_child,val,success,0.7352941176470589,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,kv_constrained_online,test,success,0.6470588235294118,1.0,3647,1.0616666666666668,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,least_laxity_first,test,success,0.5294117647058824,1.0,3391,1.234,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,kv_adaptive_reserve_child,test,success,0.5882352941176471,1.0,3664,1.103,1268,2396,4,0.8630416666666666,20,2
kvp2.bulk24.phaselate.tighttight.s20260913,kv_adaptive_reserve_hysteresis_child,test,success,0.5882352941176471,1.0,3664,1.103,1079,2585,2,0.6031666666666666,20,2
kvp2.bulk24.phaselate.tighttight.s20260913,contextual_top1,test,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,hard_conditional,test,success,0.5294117647058824,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,best_fixed_parent,test,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,parent_oracle,test,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,oracle_after_child,test,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260913,oracle_after_hysteresis_child,test,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,kv_constrained_online,ood,success,0.7941176470588235,1.0,3107,1.029,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,least_laxity_first,ood,success,0.5294117647058824,1.0,2661,1.1721666666666666,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,kv_adaptive_reserve_child,ood,success,0.8529411764705882,1.0,3095,1.0646666666666667,1677,1418,2,0.7769999999999999,24,2
kvp2.bulk24.phaselate.tighttight.s20260914,kv_adaptive_reserve_hysteresis_child,ood,success,0.7647058823529411,1.0,3024,1.0306666666666666,1820,1204,2,0.6487499999999999,22,2
kvp2.bulk24.phaselate.tighttight.s20260914,contextual_top1,ood,success,0.7941176470588235,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,hard_conditional,ood,success,0.5294117647058824,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,best_fixed_parent,ood,success,0.7941176470588235,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,parent_oracle,ood,success,0.7941176470588235,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,oracle_after_child,ood,success,0.8529411764705882,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260914,oracle_after_hysteresis_child,ood,success,0.7941176470588235,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,kv_constrained_online,ood,success,0.6470588235294118,1.0,4047,1.104,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,least_laxity_first,ood,success,0.35294117647058826,1.0,3735,1.1371666666666667,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,kv_adaptive_reserve_child,ood,success,0.6470588235294118,1.0,4047,1.104,1335,2712,4,0.907625,0,2
kvp2.bulk24.phaselate.tighttight.s20260915,kv_adaptive_reserve_hysteresis_child,ood,success,0.6176470588235294,1.0,4180,1.0738333333333334,1130,3050,2,0.5041666666666667,29,2
kvp2.bulk24.phaselate.tighttight.s20260915,contextual_top1,ood,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,hard_conditional,ood,success,0.35294117647058826,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,best_fixed_parent,ood,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,parent_oracle,ood,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,oracle_after_child,ood,success,0.6470588235294118,nan,0,nan,,,,,,
kvp2.bulk24.phaselate.tighttight.s20260915,oracle_after_hysteresis_child,ood,success,0.6470588235294118,nan,0,nan,,,,,,
